dataset,partition,num_clients,seed,round,client_id,global_l1o_acc,l1o_acc_contribution,global_l1o_adv,l1o_adv_contribution,global_l1o_fair_eo,l1o_fair_eo_contribution,global_l1o_fair,l1o_fair_contribution,global_l1o_loss,l1o_loss_contribution,global_l1o_priv,l1o_priv_contribution,global_l1o_rob,l1o_rob_contribution,acc_contribution
celeba,noniid,4,123,6,2,0.9082,0.011,0.5911991199119913,0.0881728926086959,0.9673293960554844,-0.0062729578539564,0.8493142019150588,-0.0330620812606032,0.2766585648059845,-0.0298077315092086,0.7943777777777776,-0.0083333333333335,0.90754,-0.01422,0.011
celeba,noniid,4,123,6,3,0.9082,0.0036,0.5911991199119913,0.0549096868654437,0.9673293960554844,-0.0066594215521069,0.8493142019150588,-0.0104634015092075,0.2766585648059845,0.0366100668907165,0.7943777777777776,0.0279555555555552,0.90754,-0.0301359999999999,0.0036
celeba,noniid,4,123,7,0,0.9116,0.0067999999999999,0.5303163444639718,0.0003715930827563,0.9669211192618836,0.0007871297702669,0.8550002259292881,0.0113358993423402,0.2730868756771087,0.0108589828014373,0.7229000000000001,-0.0768333333333333,0.918752,0.019052,0.0067999999999999
celeba,noniid,4,123,7,1,0.9116,0.0201999999999999,0.5303163444639718,-0.0406008814868111,0.9669211192618836,-0.0020363338607181,0.8550002259292881,-0.0009374011559364,0.2730868756771087,0.0378113090991973,0.7229000000000001,-0.061322222222222,0.918752,-0.0035159999999999,0.0201999999999999
celeba,noniid,4,123,7,2,0.9116,0.0201999999999999,0.5303163444639718,0.0491184160694661,0.9669211192618836,-0.0085335310317606,0.8550002259292881,-0.0302490562317461,0.2730868756771087,-0.0232404470443725,0.7229000000000001,-0.0600555555555555,0.918752,0.000168,0.0201999999999999
celeba,noniid,4,123,7,3,0.9116,0.007,0.5303163444639718,0.0213462447961977,0.9669211192618836,-0.0005240742346838,0.8550002259292881,-0.0145490246016457,0.2730868756771087,0.0268441438674926,0.7229000000000001,-0.0376444444444443,0.918752,-0.0121799999999999,0.007
celeba,noniid,4,123,8,0,0.9108,0.0308,0.5101951326463494,-0.0516966980845852,0.9744607283873192,0.0254700011157222,0.8537982821158483,0.0207945316896634,0.2632925510406494,0.0294175744056701,0.7781777777777776,-0.0389333333333334,0.8702719999999999,0.0124319999999999,0.0308
celeba,noniid,4,123,8,1,0.9108,0.0308,0.5101951326463494,-0.0617505687111166,0.9744607283873192,0.007567011304298,0.8537982821158483,-0.0030028056309794,0.2632925510406494,0.0547949969768524,0.7781777777777776,-0.0113777777777779,0.8702719999999999,-0.018816,0.0308
celeba,noniid,4,123,8,2,0.9108,0.0158,0.5101951326463494,0.0887777393979702,0.9744607283873192,-0.0003671130505303,0.8537982821158483,-0.0303862569267865,0.2632925510406494,-0.0223138630390167,0.7781777777777776,-0.0383777777777778,0.8702719999999999,-0.03845,0.0158
celeba,noniid,4,123,8,3,0.9108,0.0052,0.5101951326463494,0.0725713702701118,0.9744607283873192,0.0094159892317581,0.8537982821158483,-0.0046442846051784,0.2632925510406494,0.0277213752269744,0.7781777777777776,0.0082777777777776,0.8702719999999999,-0.005776,0.0052
celeba,noniid,4,123,9,0,0.91,0.0144,0.5632939115199299,-0.0306658200236942,0.976093900632331,0.0164310976248607,0.8619309149314612,0.0226537243416214,0.2278952151536941,0.0225607007741928,0.8362222222222222,0.0801888888888888,0.932896,-0.00637,0.0144
celeba,noniid,4,123,9,1,0.91,0.014,0.5632939115199299,-0.0071474616410153,0.976093900632331,0.0081087308905221,0.8619309149314612,0.0077144582421057,0.2278952151536941,0.0314235538244247,0.8362222222222222,-0.0121666666666666,0.932896,0.0405119999999999,0.014
celeba,noniid,4,123,9,2,0.91,0.0078,0.5632939115199299,0.057401094086085,0.976093900632331,0.002749392333736,0.8619309149314612,-0.01557597591183,0.2278952151536941,-4.8801302909851074e-05,0.8362222222222222,0.078988888888889,0.932896,-0.002874,0.0078
