dataset,partition,num_clients,seed,round,client_id,global_gtg_acc,gtg_acc_contribution,global_gtg_adv,gtg_adv_contribution,global_gtg_fair_eo,gtg_fair_eo_contribution,global_gtg_fair,gtg_fair_contribution,global_gtg_loss,gtg_loss_contribution,global_gtg_priv,gtg_priv_contribution,global_gtg_rob,gtg_rob_contribution,acc_contribution
celeba,noniid,4,123,7,1,0.9116,0.0222733333333333,0.5303163444639718,0.0,0.9669211192618836,0.0,0.8550002259292881,0.0,0.2730868756771087,-0.0,0.7883111111111112,0.0,0.918876,0.0,0.0222733333333333
celeba,noniid,4,123,7,2,0.9116,-0.08076,0.5303163444639718,0.1928704849192971,0.9669211192618836,-0.0089836256739049,0.8550002259292881,0.0061475496257104,0.2730868756771087,-0.3998168687025706,0.7883111111111112,0.0,0.918876,0.0249772,-0.08076
celeba,noniid,4,123,7,3,0.9116,0.0505666666666666,0.5303163444639718,0.0,0.9669211192618836,0.0,0.8550002259292881,0.0,0.2730868756771087,-0.0,0.7883111111111112,0.0,0.918876,0.0,0.0505666666666666
celeba,noniid,4,123,8,0,0.9108,0.0,0.5101951326463494,0.0,0.9744607283873192,0.0115794507345115,0.8537982821158483,0.0,0.2632925510406494,-0.0,0.8115666666666668,0.0,0.870446,0.0,0.0
celeba,noniid,4,123,8,1,0.9108,0.0,0.5101951326463494,0.0,0.9744607283873192,0.0,0.8537982821158483,0.0,0.2632925510406494,-0.0,0.8115666666666668,0.0,0.870446,0.0,0.0
celeba,noniid,4,123,8,2,0.9108,0.0,0.5101951326463494,0.2284034052799554,0.9744607283873192,0.0,0.8537982821158483,0.0001016818723924,0.2632925510406494,-0.3542629808187484,0.8115666666666668,0.0,0.870446,-0.0110939333333333,0.0
celeba,noniid,4,123,8,3,0.9108,0.0,0.5101951326463494,0.0,0.9744607283873192,0.0067376633338827,0.8537982821158483,0.0,0.2632925510406494,-0.0,0.8115666666666668,0.0392585185185185,0.870446,0.0,0.0
celeba,noniid,4,123,9,0,0.91,0.0,0.5632939115199299,0.0,0.976093900632331,0.0111392845599059,0.8619309149314612,0.0,0.2278952151536941,-0.0,0.8238222222222222,-0.0146462962962963,0.932936,0.0,0.0
celeba,noniid,4,123,9,1,0.91,0.0409866666666666,0.5632939115199299,0.0,0.976093900632331,0.0,0.8619309149314612,0.0,0.2278952151536941,-0.0,0.8238222222222222,0.0,0.932936,0.0,0.0409866666666666
celeba,noniid,4,123,9,2,0.91,0.0,0.5632939115199299,0.1876654639229678,0.976093900632331,0.0,0.8619309149314612,0.0003359089272193,0.2278952151536941,-0.2747672989964485,0.8238222222222222,0.0,0.932936,0.0176110666666666,0.0
celeba,noniid,4,123,9,3,0.91,0.0397599999999999,0.5632939115199299,0.0,0.976093900632331,0.0,0.8619309149314612,0.0,0.2278952151536941,-0.0,0.8238222222222222,0.0,0.932936,0.0,0.0397599999999999
celeba,noniid,4,123,10,0,0.9082,0.0,0.5186000440237728,0.0,0.967818156074006,0.0111860448819434,0.843163995908626,0.0,0.2443053424358368,-0.0,0.7541333333333333,-0.011828148148148,0.88281,0.0,0.0
celeba,noniid,4,123,10,1,0.9082,0.03034,0.5186000440237728,0.0,0.967818156074006,0.0,0.843163995908626,0.0,0.2443053424358368,-0.0,0.7541333333333333,0.0,0.88281,0.0,0.03034
celeba,noniid,4,123,10,2,0.9082,0.0,0.5186000440237728,0.1830357518808188,0.967818156074006,0.0,0.843163995908626,0.0010637024744049,0.2443053424358368,-0.2709758381048838,0.7541333333333333,0.0,0.88281,-0.019505,0.0
celeba,noniid,4,123,10,3,0.9082,0.0230533333333333,0.5186000440237728,0.0,0.967818156074006,0.0,0.843163995908626,0.0,0.2443053424358368,-0.0,0.7541333333333333,0.0,0.88281,0.0,0.0230533333333333
celeba,noniid,4,2025,1,0,0.5486,0.0,0.9669931084512152,0.0,0.9842832336835972,0.0,0.9812322594161166,0.0,0.6531714797019958,-0.0,0.879288888888889,-0.0294514814814816,0.989092,0.0,0.0
celeba,noniid,4,2025,1,1,0.5486,0.1214933333333333,0.9669931084512152,0.0,0.9842832336835972,0.0,0.9812322594161166,0.0,0.6531714797019958,-0.0,0.879288888888889,-0.0522296296296296,0.989092,0.0,0.1214933333333333
celeba,noniid,4,2025,1,2,0.5486,0.0,0.9669931084512152,0.4290983603400143,0.9842832336835972,-0.005040588557556,0.9812322594161166,0.045730552623039,0.6531714797019958,-0.5244738449652989,0.879288888888889,0.0,0.989092,0.0282873333333333,0.0
celeba,noniid,4,2025,1,3,0.5486,0.1267866666666666,0.9669931084512152,0.0,0.9842832336835972,0.0,0.9812322594161166,0.0,0.6531714797019958,-0.0,0.879288888888889,-0.0099951851851851,0.989092,0.0,0.1267866666666666
celeba,noniid,4,2025,2,0,0.8674,0.0,0.6880184331797234,0.0,0.9426242763414184,0.0,0.8348169356594466,0.0,0.3509468734264374,-0.0,0.7703111111111112,0.0186451851851852,0.90527,0.0,0.0
celeba,noniid,4,2025,2,1,0.8674,0.1442533333333333,0.6880184331797234,0.0,0.9426242763414184,0.0,0.8348169356594466,0.0,0.3509468734264374,-0.0,0.7703111111111112,0.0,0.90527,0.0,0.1442533333333333
celeba,noniid,4,2025,2,2,0.8674,0.0,0.6880184331797234,0.103606989232094,0.9426242763414184,-0.0180991307559521,0.8348169356594466,-0.0241780487103545,0.3509468734264374,-0.4811309695243835,0.7703111111111112,0.0,0.90527,-0.0085212,0.0
celeba,noniid,4,2025,2,3,0.8674,0.1610066666666667,0.6880184331797234,0.0,0.9426242763414184,0.0,0.8348169356594466,0.0,0.3509468734264374,-0.0,0.7703111111111112,0.0,0.90527,0.0,0.1610066666666667
celeba,noniid,4,2025,3,0,0.8974,0.0,0.6162583518930957,0.0,0.9595633542612492,0.0,0.842902739495315,0.0,0.2774942517280578,-0.0,0.7664666666666666,-0.0199677777777777,0.866628,0.0,0.0
celeba,noniid,4,2025,3,1,0.8974,0.0,0.6162583518930957,0.0,0.9595633542612492,0.0,0.842902739495315,0.0,0.2774942517280578,-0.0,0.7664666666666666,0.0087777777777777,0.866628,0.0,0.0
celeba,noniid,4,2025,3,2,0.8974,0.0,0.6162583518930957,0.1567149427245473,0.9595633542612492,-0.0165238906902042,0.842902739495315,0.0077344221755757,0.2774942517280578,-0.4174083073933919,0.7664666666666666,0.028034074074074,0.866628,-0.0337754,0.0
